x,y,value,tile_id
214.25568534738574,9973.454130646816,96,0_0_38
155.81069884048867,9855.509619186487,71,0_0_38
34.410737244301345,9909.210497546173,74,0_0_38
122.29179023558912,9973.566779697332,43,0_0_38
86.4382149691345,9907.812599667379,21,0_0_38
181.90632827155383,9885.747328305068,44,0_0_38
126.76417558490694,9983.46781388623,22,0_0_38
130.69773058874023,9928.723554335691,23,0_0_38
76.91035977311911,9825.756452485002,13,0_0_38
177.38740908585072,9816.492013720506,15,0_0_38
175.10481414907963,9851.729027660553,7,0_0_38
69.7593528506013,9904.61080599024,28,0_0_38
134.64406231317838,9867.07571768763,42,0_0_38
112.05393057471258,9981.16314600281,33,0_0_38
