x,y,value,tile_id
1.3789845200517448,9585.871363149641,66,0_0_37
45.7893639103105,9492.111897310995,77,0_0_37
148.27394151979877,9679.9857492307,75,0_0_37
217.7613630369064,9585.332955347405,74,0_0_37
147.69301715484153,9527.336748181588,68,0_0_37
35.47782941442608,9572.053411171059,73,0_0_37
246.1531278671418,9495.914289578519,92,0_0_37
108.52075274224302,9698.232206412311,88,0_0_37
239.6748377254106,9485.354552519178,51,0_0_37
179.29957820333624,9692.156990965615,79,0_0_37
34.82200501380885,9678.895743316587,74,0_0_37
149.18933768315918,9521.294209204534,55,0_0_37
232.88500122472163,9522.517040580551,93,0_0_37
206.88682842089355,9554.623880354757,1,0_0_37
72.78663975058053,9668.241183367756,25,0_0_37
43.333164827822344,9673.106600948999,27,0_0_37
130.92495698847185,9624.134019897141,35,0_0_37
122.35022880396795,9710.083019348387,5,0_0_37
191.7290505308711,9564.68468603881,25,0_0_37
